            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2422139.897500000, A.D. 1919-Jun-30 09:32:24.0000,      21.301860,  6.039291754426106E+00,  4.292810532224308E+01, -5.019227578300085E+00, -2.428227510056656E-03, -1.850839608657236E-04,  4.660865376089265E-04,
2422143.550000000, A.D. 1919-Jul-04 01:12:00.0000,      21.308256,  6.030432218769749E+00,  4.292746652887654E+01, -5.017475296220651E+00, -2.410129930154378E-03, -1.680204255203068E-04,  4.764881735354908E-04,
2422147.202500000, A.D. 1919-Jul-07 16:51:36.0000,      21.314644,  6.021595977799864E+00,  4.292680958605197E+01, -5.015768909972627E+00, -2.433670890407349E-03, -1.826584282476582E-04,  4.766459440727881E-04,
2422150.855000000, A.D. 1919-Jul-11 08:31:12.0000,      21.321025,  6.012756797036913E+00,  4.292617892851992E+01, -5.014016205758216E+00, -2.409649256247406E-03, -1.756289908718451E-04,  4.662207418312516E-04,
2422154.507500000, A.D. 1919-Jul-15 00:10:48.0000,      21.327398,  6.003898723994580E+00,  4.292551090991252E+01, -5.012300009772764E+00, -2.429586615942906E-03, -1.758873533104778E-04,  4.850887189742125E-04,
2422158.160000000, A.D. 1919-Jul-18 15:50:24.0000,      21.333764,  5.995076697893714E+00,  4.292487564511594E+01, -5.010563476823999E+00, -2.417973291403904E-03, -1.846931314407305E-04,  4.618227141449582E-04,
2422161.812500000, A.D. 1919-Jul-22 07:30:00.0000,      21.340123,  5.986207794713670E+00,  4.292421060323716E+01, -5.008826084206945E+00, -2.419179297141546E-03, -1.708265271092361E-04,  4.850878987724811E-04,
2422165.465000000, A.D. 1919-Jul-25 23:09:36.0000,      21.346474,  5.977386305066954E+00,  4.292355820773540E+01, -5.007109626646852E+00, -2.428865871331815E-03, -1.892159364277815E-04,  4.667423851506880E-04,
2422169.117500000, A.D. 1919-Jul-29 14:49:12.0000,      21.352817,  5.968525455097836E+00,  4.292290464373762E+01, -5.005355405897042E+00, -2.410474890263201E-03, -1.722301906410359E-04,  4.767478646156548E-04,
2422172.770000000, A.D. 1919-Aug-02 06:28:48.0000,      21.359154,  5.959687110128192E+00,  4.292223235082673E+01, -5.003647265919687E+00, -2.434139384527491E-03, -1.866534499257772E-04,  4.773420969855821E-04,
2422176.422500000, A.D. 1919-Aug-05 22:08:24.0000,      21.365483,  5.950846699018909E+00,  4.292158674692814E+01, -5.001893014986111E+00, -2.410200761139078E-03, -1.799257738911752E-04,  4.665254962475258E-04,
2422180.075000000, A.D. 1919-Aug-09 13:48:00.0000,      21.371804,  5.941986567721169E+00,  4.292090365525277E+01, -5.000174723226139E+00, -2.429878056644058E-03, -1.798513231210481E-04,  4.856591757918668E-04,
2422183.727500000, A.D. 1919-Aug-13 05:27:36.0000,      21.378118,  5.933163050453675E+00,  4.292025315354225E+01, -4.998436883706688E+00, -2.418663570992044E-03, -1.889520400182803E-04,  4.623043163148361E-04,
2422187.380000000, A.D. 1919-Aug-16 21:07:12.0000,      21.384425,  5.924292410793671E+00,  4.291957330065128E+01, -4.996697319888828E+00, -2.419426547196431E-03, -1.748872334576577E-04,  4.854620331503219E-04,
2422191.032500000, A.D. 1919-Aug-20 12:46:48.0000,      21.390725,  5.915469004040704E+00,  4.291890548912908E+01, -4.994979462538813E+00, -2.429526866249333E-03, -1.933400359797996E-04,  4.673976673036217E-04,
2422194.685000000, A.D. 1919-Aug-24 04:26:24.0000,      21.397017,  5.906606751238442E+00,  4.291823716303697E+01, -4.993223321069640E+00, -2.410849839960482E-03, -1.764419356025745E-04,  4.770040438551004E-04,
2422198.337500000, A.D. 1919-Aug-27 20:06:00.0000,      21.403302,  5.897766202598810E+00,  4.291754951967215E+01, -4.991513428192402E+00, -2.434630696136299E-03, -1.906498082576475E-04,  4.780350235076854E-04,
2422201.990000000, A.D. 1919-Aug-31 11:45:36.0000,      21.409579,  5.888924460317671E+00,  4.291688894428412E+01, -4.989757645127463E+00, -2.410783322408250E-03, -1.842306643142769E-04,  4.668310589565600E-04,
2422205.642500000, A.D. 1919-Sep-04 03:25:12.0000,      21.415849,  5.880062177223859E+00,  4.291619074957666E+01, -4.988037259020463E+00, -2.430193319486722E-03, -1.838284616351814E-04,  4.862242043768611E-04,
2422209.295000000, A.D. 1919-Sep-07 19:04:48.0000,      21.422112,  5.871237067189976E+00,  4.291552495069131E+01, -4.986298120665974E+00, -2.419379739244811E-03, -1.932266182410005E-04,  4.627882814381899E-04,
2422212.947500000, A.D. 1919-Sep-11 10:44:24.0000,      21.428368,  5.862364613623323E+00,  4.291483021558081E+01, -4.984556394430126E+00, -2.419696530760519E-03, -1.789740907888176E-04,  4.858305501115699E-04,
2422216.600000000, A.D. 1919-Sep-15 02:24:00.0000,      21.434617,  5.853539209226710E+00,  4.291414689213369E+01, -4.982837139684583E+00, -2.430203179564805E-03, -1.974895484540244E-04,  4.680531645641167E-04,
2422220.252500000, A.D. 1919-Sep-18 18:03:36.0000,      21.440858,  5.844675502571280E+00,  4.291346368978699E+01, -4.981079093259855E+00, -2.411241420868196E-03, -1.806893264503661E-04,  4.772571643919131E-04,
2422223.905000000, A.D. 1919-Sep-22 09:43:12.0000,      21.447092,  5.835832711216129E+00,  4.291276057389674E+01, -4.979367447456223E+00, -2.435125107862669E-03, -1.946802665152183E-04,  4.787247793471716E-04,
2422227.557500000, A.D. 1919-Sep-26 01:22:48.0000,      21.453319,  5.826989620202910E+00,  4.291208488734241E+01, -4.977610146175091E+00, -2.411371071659679E-03, -1.885732062387476E-04,  4.671377658902105E-04,
2422231.210000000, A.D. 1919-Sep-29 17:02:24.0000,      21.459539,  5.818125195931396E+00,  4.291137146108075E+01, -4.975887665112254E+00, -2.430501610437008E-03, -1.878427812108973E-04,  4.867847495156394E-04,
2422234.862500000, A.D. 1919-Oct-03 08:42:00.0000,      21.465751,  5.809298510664464E+00,  4.291069023122880E+01, -4.974147230224601E+00, -2.420087713435376E-03, -1.975328571804447E-04,  4.632765674523021E-04,
2422238.515000000, A.D. 1919-Oct-07 00:21:36.0000,      21.471957,  5.800424291976528E+00,  4.290998050064983E+01, -4.972403341322686E+00, -2.419954693215729E-03, -1.830939706812101E-04,  4.861965634433486E-04,
2422242.167500000, A.D. 1919-Oct-10 16:01:12.0000,      21.478155,  5.791596933198852E+00,  4.290928156103685E+01, -4.970682678618023E+00, -2.430862039845328E-03, -2.016624195740062E-04,  4.687127156254242E-04,
2422245.820000000, A.D. 1919-Oct-14 07:40:48.0000,      21.484346,  5.782731834297739E+00,  4.290858338972593E+01, -4.968922728130639E+00, -2.411620939998610E-03, -1.849629106204729E-04,  4.775115109638290E-04,
2422249.472500000, A.D. 1919-Oct-17 23:20:24.0000,      21.490530,  5.773886856709516E+00,  4.290786472358399E+01, -4.967209314423088E+00, -2.435599341276664E-03, -1.987305215704737E-04,  4.794152000961957E-04,
2422253.125000000, A.D. 1919-Oct-21 15:00:00.0000,      21.496706,  5.765042472872594E+00,  4.290717384297171E+01, -4.965450495912969E+00, -2.411947010625317E-03, -1.929370837132984E-04,  4.674487550294863E-04,
2422256.777500000, A.D. 1919-Oct-25 06:39:36.0000,      21.502876,  5.756175968654600E+00,  4.290644511468516E+01, -4.963725910334071E+00, -2.430792207892189E-03, -1.918792762604872E-04,  4.873426812332610E-04,
2422260.430000000, A.D. 1919-Oct-28 22:19:12.0000,      21.509039,  5.747347755161411E+00,  4.290574836890196E+01, -4.961984176228023E+00, -2.420781736459516E-03, -2.018593867602909E-04,  4.637699650846091E-04,
2422264.082500000, A.D. 1919-Nov-01 13:58:48.0000,      21.515194,  5.738471834467079E+00,  4.290502356180594E+01, -4.960238123341294E+00, -2.420198558609159E-03, -1.872406034676314E-04,  4.865600608967275E-04,
2422267.735000000, A.D. 1919-Nov-05 05:38:24.0000,      21.521343,  5.729642571523209E+00,  4.290430891586313E+01, -4.958516042861442E+00, -2.431501808809553E-03, -2.058571364235999E-04,  4.693759368782467E-04,
2422271.387500000, A.D. 1919-Nov-08 21:18:00.0000,      21.527484,  5.720776148543203E+00,  4.290359568136071E+01, -4.956754190162081E+00, -2.411986073010768E-03, -1.892646711252961E-04,  4.777670526189577E-04,
2422275.040000000, A.D. 1919-Nov-12 12:57:36.0000,      21.533618,  5.711929053379151E+00,  4.290286137616773E+01, -4.955038992981557E+00, -2.436048969130925E-03, -2.028044045485248E-04,  4.801066757620547E-04,
2422278.692500000, A.D. 1919-Nov-16 04:37:12.0000,      21.539746,  5.703083453498029E+00,  4.290215520409739E+01, -4.953278655241072E+00, -2.412503935018856E-03, -1.973261201896976E-04,  4.677651815433449E-04,
2422282.345000000, A.D. 1919-Nov-19 20:16:48.0000,      21.545866,  5.694214962065912E+00,  4.290141109105402E+01, -4.951551950751965E+00, -2.431055164731570E-03, -1.959406626863133E-04,  4.878994932843752E-04,
2422285.997500000, A.D. 1919-Nov-23 11:56:24.0000,      21.551979,  5.685385308309554E+00,  4.290069873808547E+01, -4.949808908853000E+00, -2.421449403262041E-03, -2.062069379518732E-04,  4.642700015116350E-04,
2422289.650000000, A.D. 1919-Nov-27 03:36:00.0000,      21.558086,  5.676507796609330E+00,  4.289995877392811E+01, -4.948060685786229E+00, -2.420414467620024E-03, -1.914130133903066E-04,  4.869221953433910E-04,
2422293.302500000, A.D. 1919-Nov-30 19:15:36.0000,      21.564185,  5.667676731132770E+00,  4.289922833732610E+01, -4.946337174811783E+00, -2.432108151960843E-03, -2.100717385868048E-04,  4.700431303532134E-04,
2422296.955000000, A.D. 1919-Dec-04 10:55:12.0000,      21.570277,  5.658809104649773E+00,  4.289849995284617E+01, -4.944573421923186E+00, -2.412322397451070E-03, -1.935925807283388E-04,  4.780234246704301E-04,
2422300.607500000, A.D. 1919-Dec-08 02:34:48.0000,      21.576363,  5.649960014004217E+00,  4.289774992622498E+01, -4.942856428509997E+00, -2.436459208483597E-03, -2.069005521508310E-04,  4.807980785999233E-04,
2422304.260000000, A.D. 1919-Dec-11 18:14:24.0000,      21.582441,  5.641113330356845E+00,  4.289702836947985E+01, -4.941094573891021E+00, -2.413026027683453E-03, -2.017392890349841E-04,  4.680858081692304E-04,
2422307.912500000, A.D. 1919-Dec-15 09:54:00.0000,      21.588513,  5.632243005199392E+00,  4.289626879292964E+01, -4.939365740571342E+00, -2.431273008418988E-03, -2.000255889002756E-04,  4.884541484641802E-04,
2422311.565000000, A.D. 1919-Dec-19 01:33:36.0000,      21.594578,  5.623412067653578E+00,  4.289554074975444E+01, -4.937621384805765E+00, -2.422070530177001E-03, -2.105721091476188E-04,  4.647762853636846E-04,
2422315.217500000, A.D. 1919-Dec-22 17:13:12.0000,      21.600635,  5.614533154896415E+00,  4.289478556684026E+01, -4.935870985340659E+00, -2.420579378799235E-03, -1.956038470395243E-04,  4.872835142771529E-04,
2422318.870000000, A.D. 1919-Dec-26 08:52:48.0000,      21.606686,  5.605700478109688E+00,  4.289403929288342E+01, -4.934146027719822E+00, -2.432655293563911E-03, -2.142927236733820E-04,  4.707155215264502E-04,
2422322.522500000, A.D. 1919-Dec-30 00:32:24.0000,      21.612730,  5.596831865049659E+00,  4.289329573477521E+01, -4.932380371076800E+00, -2.412603205984850E-03, -1.979252722047479E-04,  4.782824586438392E-04,
2422326.175000000, A.D. 1920-Jan-02 16:12:00.0000,      21.619768,  5.587980996753322E+00,  4.289252999759536E+01, -4.930661562164963E+00, -2.436804978068276E-03, -2.109893737325988E-04,  4.814910911777848E-04,
