JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,
2458043.620000000, A.D. 2017-Oct-17 02:52:48.0000,      69.182371, -1.242074944102346E+00, -6.449421140849220E-01, -2.734028778479377E-01,  2.054258105534940E-02, -3.123255040751707E-02, -1.658704284967035E-02,
2458044.715000000, A.D. 2017-Oct-18 05:09:36.0000,      69.182379, -1.218914169346949E+00, -6.784771810075270E-01, -2.913021858131921E-01,  2.199781191796680E-02, -2.998470964390508E-02, -1.610079208551499E-02,
2458045.810000000, A.D. 2017-Oct-19 07:26:24.0000,      69.182386, -1.194199321282163E+00, -7.107102946963459E-01, -3.086517756902638E-01,  2.331977412739216E-02, -2.871471189602346E-02, -1.558326531715202E-02,
2458046.905000000, A.D. 2017-Oct-20 09:43:12.0000,      69.182395, -1.168025789938292E+00, -7.415992031772463E-01, -3.254187029857846E-01,  2.453089538164928E-02, -2.745093498851619E-02, -1.503668734491842E-02,
2458048.000000000, A.D. 2017-Oct-21 12:00:00.0000,      69.182403, -1.140485262507330E+00, -7.711073311391428E-01, -3.415723035140694E-01,  2.566374548718811E-02, -2.620447601964187E-02, -1.446308539259209E-02,
2458049.095000000, A.D. 2017-Oct-22 14:16:48.0000,      69.182412, -1.111665353977763E+00, -7.992015382442216E-01, -3.570839714025261E-01,  2.674937440217648E-02, -2.496641213588949E-02, -1.386429092055757E-02,
2458050.190000000, A.D. 2017-Oct-23 16:33:36.0000,      69.182422, -1.081650417222035E+00, -8.258500080968296E-01, -3.719269581998105E-01,  2.780618204712748E-02, -2.371228712025063E-02, -1.324194128552510E-02,
2458051.285000000, A.D. 2017-Oct-24 18:50:24.0000,      69.182433, -1.050523269898706E+00, -8.510209127280316E-01, -3.860761924051621E-01,  2.883339759543670E-02, -2.241219247395225E-02, -1.259748864644037E-02,
2458052.380000000, A.D. 2017-Oct-25 21:07:12.0000,      69.182444, -1.018367249266251E+00, -8.746822301267346E-01, -3.995081197437943E-01,  2.981155458292092E-02, -2.104275557498333E-02, -1.193222039262459E-02,
2458053.475000000, A.D. 2017-Oct-26 23:24:00.0000,      69.182457, -9.852678943817784E-01, -8.968026852136235E-01, -4.122005649421182E-01,  3.070977993884935E-02, -1.959664614425912E-02, -1.124729076868684E-02,
2458054.570000000, A.D. 2017-Oct-28 01:40:48.0000,      69.182469, -9.513136994169767E-01, -9.173533875759602E-01, -4.241326155617708E-01,  3.149721351269042E-02, -1.808612314401568E-02, -1.054375898375236E-02,
2458055.665000000, A.D. 2017-Oct-29 03:57:36.0000,      69.182482, -9.165957290019052E-01, -9.363094982707382E-01, -4.352845277785001E-01,  3.215435881458498E-02, -1.653933262193461E-02, -9.822626471281131E-03,
2458056.760000000, A.D. 2017-Oct-30 06:14:24.0000,      69.182496, -8.812063090581915E-01, -9.536512614877328E-01, -4.456376530773219E-01,  3.268019222449707E-02, -1.499072882279026E-02, -9.084865984399487E-03,
2458057.855000000, A.D. 2017-Oct-31 08:31:12.0000,      69.182509, -8.452373494809940E-01, -9.693639832225164E-01, -4.551743839131635E-01,  3.309241680218321E-02, -1.346914826180222E-02, -8.331437790522348E-03,
2458058.950000000, A.D. 2017-Nov-01 10:48:00.0000,      69.182522, -8.087789929571397E-01, -9.834369374655121E-01, -4.638781156494525E-01,  3.342076495589190E-02, -1.198792707032602E-02, -7.563292431907486E-03,
2458060.045000000, A.D. 2017-Nov-02 13:04:48.0000,      69.182536, -7.719191677161468E-01, -9.958615844453563E-01, -4.717332217671681E-01,  3.369580619439275E-02, -1.054070032970802E-02, -6.781363999638346E-03,
2458061.140000000, A.D. 2017-Nov-03 15:21:36.0000,      69.182551, -7.347442953219596E-01, -1.006629747771383E+00, -4.787250398580145E-01,  3.393736485193847E-02, -9.104435490171444E-03, -5.986561406357758E-03,
2458062.235000000, A.D. 2017-Nov-04 17:38:24.0000,      69.182566, -6.973409882391927E-01, -1.015732423783292E+00, -4.848398678885815E-01,  3.414679400102806E-02, -7.648597671046789E-03, -5.179766846005743E-03,
2458063.330000000, A.D. 2017-Nov-05 19:55:12.0000,      69.182583, -6.597982170204660E-01, -1.023159679632737E+00, -4.900649738933079E-01,  3.430593618646317E-02, -6.147096578473960E-03, -4.361849672017306E-03,
2458064.425000000, A.D. 2017-Nov-06 22:12:00.0000,      69.182600, -6.222092603814239E-01, -1.028901716192065E+00, -4.943886265323274E-01,  3.438314945218150E-02, -4.588645676884950E-03, -3.533699598685718E-03,
2458065.520000000, A.D. 2017-Nov-08 00:28:48.0000,      69.182618, -5.846728324687378E-01, -1.032950764396715E+00, -4.978001563106941E-01,  3.434418572652154E-02, -2.981746498869236E-03, -2.696276150032477E-03,
2458066.615000000, A.D. 2017-Nov-09 02:45:36.0000,      69.182636, -5.472930830322137E-01, -1.035303195941852E+00, -5.002900557404494E-01,  3.416392620026934E-02, -1.352483412994333E-03, -1.850664948907089E-03,
2458067.710000000, A.D. 2017-Nov-10 05:02:24.0000,      69.182654, -5.101785812120058E-01, -1.035961168683993E+00, -5.018501223052089E-01,  3.383466106860009E-02,  2.640432872266082E-04, -9.981297526803884E-04,
2458068.805000000, A.D. 2017-Nov-11 07:19:12.0000,      69.182673, -4.734407696328057E-01, -1.034933320388786E+00, -5.024736440543441E-01,  3.336787050291783E-02,  1.835475965413167E-03, -1.401530558590109E-04,
2458069.900000000, A.D. 2017-Nov-12 09:36:00.0000,      69.182692, -4.371925699113555E-01, -1.032234402529166E+00, -5.021556265181425E-01,  3.278885550275343E-02,  3.342802530629967E-03,  7.215351634107771E-04,
2458070.995000000, A.D. 2017-Nov-13 11:52:48.0000,      69.182712, -4.015477583727630E-01, -1.027884167612292E+00, -5.008930613352350E-01,  3.212620018494933E-02,  4.785878734073797E-03,  1.584934946909436E-03,
2458072.090000000, A.D. 2017-Nov-14 14:09:36.0000,      69.182732, -3.666214343128990E-01, -1.021906131052395E+00, -4.986852399241106E-01,  3.139995113159534E-02,  6.181811121498114E-03,  2.447751245033310E-03,
2458073.185000000, A.D. 2017-Nov-15 16:26:24.0000,      69.182753, -3.325314829102097E-01, -1.014326907919674E+00, -4.955341182515683E-01,  3.061287499729325E-02,  7.556764125537094E-03,  3.307357297530321E-03,
2458074.280000000, A.D. 2017-Nov-16 18:43:12.0000,      69.182774, -2.994005459831509E-01, -1.005176647655585E+00, -4.914447405667135E-01,  2.974802928867200E-02,  8.934168925007842E-03,  4.160740385615318E-03,
2458075.375000000, A.D. 2017-Nov-17 21:00:00.0000,      69.182797, -2.673577982031003E-01, -9.944907223807851E-01, -4.864257307502159E-01,  2.877356819411866E-02,  1.032363116987641E-02,  5.004428399501285E-03,
2458076.470000000, A.D. 2017-Nov-18 23:16:48.0000,      69.182820, -2.365398611891498E-01, -9.823124023510690E-01, -4.804898597635487E-01,  2.765305599141451E-02,  1.171457561880121E-02,  5.834400596927984E-03,
2458077.565000000, A.D. 2017-Nov-20 01:33:36.0000,      69.182844, -2.070904575795590E-01, -9.686959302320263E-01, -4.736546966862744E-01,  2.635754842749045E-02,  1.307692409859425E-02,  6.645989740349446E-03,
2458078.660000000, A.D. 2017-Nov-21 03:50:24.0000,      69.182867, -1.791588095409770E-01, -9.537093012619299E-01, -4.659433490392706E-01,  2.487506684330345E-02,  1.436851953212661E-02,  7.433784458429103E-03,
2458079.755000000, A.D. 2017-Nov-22 06:07:12.0000,      69.182891, -1.528971701865814E-01, -9.374362054132288E-01, -4.573852954040762E-01,  2.321406424896234E-02,  1.554653294228766E-02,  8.191540002578346E-03,
2458080.850000000, A.D. 2017-Nov-23 08:24:00.0000,      69.182915, -1.284580976664894E-01, -9.199769325261058E-01, -4.480173094662460E-01,  2.139970914055391E-02,  1.657863273179694E-02,  8.912103343028919E-03,
2458081.945000000, A.D. 2017-Nov-24 10:40:48.0000,      69.182939, -1.059920557902525E-01, -9.014484511048974E-01, -4.378844690121257E-01,  1.946447350490053E-02,  1.744979277883735E-02,  9.587356270434918E-03,
2458083.040000000, A.D. 2017-Nov-25 12:57:36.0000,      69.182963, -8.564565867400521E-02, -8.819841897700356E-01, -4.270412353571413E-01,  1.743662837482945E-02,  1.816223375409021E-02,  1.020817954577061E-02,
2458084.135000000, A.D. 2017-Nov-26 15:14:24.0000,      69.182988, -6.756046608613915E-02, -8.617341527250250E-01, -4.155525772827567E-01,  1.533104461487397E-02,  1.872853812831246E-02,  1.076444347164544E-02,
2458085.230000000, A.D. 2017-Nov-27 17:31:12.0000,      69.183013, -5.187183187074496E-02, -8.408658398047160E-01, -4.034950978840178E-01,  1.314587435128062E-02,  1.916052023585610E-02,  1.124503589797231E-02,
2458086.325000000, A.D. 2017-Nov-28 19:48:00.0000,      69.183039, -3.870706185426998E-02, -8.195660651937384E-01, -3.909581020849923E-01,  1.086654792367599E-02,  1.945803685505178E-02,  1.163794674177286E-02,
2458087.420000000, A.D. 2017-Nov-29 22:04:48.0000,      69.183065, -2.818214858946544E-02, -7.980433021863715E-01, -3.780445169486612E-01,  8.475843307746317E-03,  1.960200237619483E-02,  1.193043647884483E-02,
2458088.515000000, A.D. 2017-Dec-01 00:21:36.0000,      69.183092, -2.039662906100764E-02, -7.765297833945370E-01, -3.648715475839127E-01,  5.966546531046233E-03,  1.955439543234063E-02,  1.210932168359793E-02,
2458089.610000000, A.D. 2017-Dec-02 02:38:24.0000,      69.183119, -1.542657832368012E-02, -7.552823935111229E-01, -3.515709218056944E-01,  3.352237766500660E-03,  1.926554899207296E-02,  1.216141007094587E-02,
2458090.705000000, A.D. 2017-Dec-03 04:55:12.0000,      69.183146, -1.331626516194450E-02, -7.345814730854000E-01, -3.382885527310381E-01,  6.723645175087530E-04,  1.868641226072105E-02,  1.207410770581384E-02,
2458091.800000000, A.D. 2017-Dec-04 07:12:00.0000,      69.183173, -1.406940070559837E-02, -7.147269833615100E-01, -3.251834383822896E-01, -2.010231923891393E-03,  1.778170782395556E-02,  1.183620112753278E-02,
2458092.895000000, A.D. 2017-Dec-05 09:28:48.0000,      69.183200, -1.764109407708702E-02, -6.960319584793073E-01, -3.124256297247606E-01, -4.618524625810676E-03,  1.653962053355122E-02,  1.143878891924687E-02,
2458093.990000000, A.D. 2017-Dec-06 11:45:36.0000,      69.183227, -2.393155861793893E-02, -6.788136445018010E-01, -3.001931404993362E-01, -7.074115664169039E-03,  1.497493928321866E-02,  1.087630399600137E-02,
2458095.085000000, A.D. 2017-Dec-07 14:02:24.0000,      69.183255, -3.278234536681852E-02, -6.633830641939569E-01, -2.886677491542269E-01, -9.309385680507782E-03,  1.312493995834702E-02,  1.014753219947413E-02,
2458096.180000000, A.D. 2017-Dec-08 16:19:12.0000,      69.183283, -4.397552920739686E-02, -6.500338895966182E-01, -2.780297584547331E-01, -1.127513130433192E-02,  1.103986319855293E-02,  9.256498708991371E-03,
2458097.275000000, A.D. 2017-Dec-09 18:36:00.0000,      69.183311, -5.723594622575719E-02, -6.390314686177981E-01, -2.684519278799753E-01, -1.294164454647973E-02,  8.771664091522538E-03,  8.213071654904249E-03,
2458098.370000000, A.D. 2017-Dec-10 20:52:48.0000,      69.183341, -7.223634160615941E-02, -6.306027069157508E-01, -2.600929582538932E-01, -1.429367610355903E-02,  6.365143543191597E-03,  7.033137285953475E-03,
2458099.465000000, A.D. 2017-Dec-11 23:09:36.0000,      69.183371, -8.860514473670020E-02, -6.249273347567355E-01, -2.530910512558242E-01, -1.532197318139572E-02,  3.854480971598206E-03,  5.738243598148441E-03,
2458100.560000000, A.D. 2017-Dec-13 01:26:24.0000,      69.183402, -1.059365097397306E-01, -6.221309539888129E-01, -2.475581459961260E-01, -1.601526646568998E-02,  1.266000018335508E-03,  4.354687215435670E-03,
2458101.655000000, A.D. 2017-Dec-14 03:43:12.0000,      69.183432, -1.238021946462453E-01, -6.222801883795464E-01, -2.435754173610284E-01, -1.635627391799069E-02, -1.374462934440906E-03,  2.912115296043823E-03,
2458102.750000000, A.D. 2017-Dec-15 06:00:00.0000,      69.183462, -1.417647579954269E-01, -6.253802342268057E-01, -2.411904961801453E-01, -1.632361833932856E-02, -4.033033741398083E-03,  1.441804811256034E-03,
2458103.845000000, A.D. 2017-Dec-16 08:16:48.0000,      69.183493, -1.593914136316529E-01, -6.313750795058595E-01, -2.404166591912579E-01, -1.589915266849519E-02, -6.662058323391748E-03, -2.516037676828369E-05,
2458104.940000000, A.D. 2017-Dec-17 10:33:36.0000,      69.183523, -1.762677250742767E-01, -6.401505734029175E-01, -2.412339826518049E-01, -1.507795342091343E-02, -9.200066110392554E-03, -1.459585162397525E-03,
2458106.035000000, A.D. 2017-Dec-18 12:50:24.0000,      69.183553, -1.920101915822504E-01, -6.515403454889088E-01, -2.435922137916742E-01, -1.387701939434966E-02, -1.157820690939950E-02, -2.835542293688065E-03,
2458107.130000000, A.D. 2017-Dec-19 15:07:12.0000,      69.183584, -2.062767431938680E-01, -6.653342921402462E-01, -2.474149380573246E-01, -1.233897213190221E-02, -1.373143015689091E-02, -4.131319526845570E-03,
2458108.225000000, A.D. 2017-Dec-20 17:24:00.0000,      69.183615, -2.187742772047843E-01, -6.812890078773163E-01, -2.526045341027620E-01, -1.052872526158763E-02, -1.561076140455709E-02, -5.329903175136451E-03,
2458109.320000000, A.D. 2017-Dec-21 19:40:48.0000,      69.183646, -2.292626585856804E-01, -6.991392201797215E-01, -2.590474129610214E-01, -8.523577527417499E-03, -1.719242461446586E-02, -6.419037900219863E-03,
2458110.415000000, A.D. 2017-Dec-22 21:57:36.0000,      69.183678, -2.375550482010358E-01, -7.186090853983145E-01, -2.666191119513784E-01, -6.399583984956525E-03, -1.848050952261790E-02, -7.390948829675144E-03,
2458111.510000000, A.D. 2017-Dec-24 00:14:24.0000,      69.183711, -2.435149381089096E-01, -7.394222042053996E-01, -2.751889268695773E-01, -4.218484637352464E-03, -1.950206831598489E-02, -8.241830797253949E-03,
2458112.605000000, A.D. 2017-Dec-25 02:31:12.0000,      69.183743, -2.470507452733882E-01, -7.613094531166545E-01, -2.846238880778547E-01, -2.019378844221284E-03, -2.029616264815131E-02, -8.971206375707662E-03,
2458113.700000000, A.D. 2017-Dec-26 04:48:00.0000,      69.183775, -2.481091187710861E-01, -7.840141688558599E-01, -2.947919953891587E-01,  1.822635813831136E-04, -2.090051187673652E-02, -9.581238268552587E-03,
2458114.795000000, A.D. 2017-Dec-27 07:04:48.0000,      69.183806, -2.466681609953683E-01, -8.072947601440948E-01, -3.055647113284365E-01,  2.388204810473245E-03, -2.134023330323288E-02, -1.007606060171473E-02,
