JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,
2456557.405000000, A.D. 2013-Sep-21 21:43:12.0000,      67.182414,  1.016352214641632E-01, -7.201986661872101E-01,  2.999671899066112E-02,  1.987193679380510E-02,  2.803713836427114E-03,  1.070729464504734E-03,
2456561.057500000, A.D. 2013-Sep-25 13:22:48.0000,      67.182392,  1.735742660728291E-01, -7.062943068302686E-01,  3.374756737698143E-02,  1.948618461194836E-02,  4.803214938103727E-03,  9.813803955352734E-04,
2456564.710000000, A.D. 2013-Sep-29 05:02:24.0000,      67.182379,  2.437395458096776E-01, -6.851721020654626E-01,  3.715354245235654E-02,  1.890151914482706E-02,  6.752695571256037E-03,  8.820465207082128E-04,
2456568.362500000, A.D. 2013-Oct-02 20:42:00.0000,      67.182372,  3.114149173338436E-01, -6.570505093637699E-01,  4.017997698228904E-02,  1.812394102653390E-02,  8.632676637904386E-03,  7.737296717506614E-04,
2456572.015000000, A.D. 2013-Oct-06 12:21:36.0000,      67.182372,  3.759095439171243E-01, -6.222179274045521E-01,  4.279602124140731E-02,  1.716129592741732E-02,  1.042436729560985E-02,  6.575168086891893E-04,
2456575.667500000, A.D. 2013-Oct-10 04:01:12.0000,      67.182378,  4.365645079689852E-01, -5.810298814097123E-01,  4.497493649573740E-02,  1.602320321312822E-02,  1.210982868096351E-02,  5.345703763528332E-04,
2456579.320000000, A.D. 2013-Oct-13 19:40:48.0000,      67.182390,  4.927591402810456E-01, -5.339056216551397E-01,  4.669435230815986E-02,  1.472097221866806E-02,  1.367213142843216E-02,  4.061181442237188E-04,
2456582.972500000, A.D. 2013-Oct-17 11:20:24.0000,      67.182407,  5.439170212306681E-01, -4.813241587762989E-01,  4.793648583753208E-02,  1.326750638086910E-02,  1.509550645292754E-02,  2.734425596433252E-04,
2456586.625000000, A.D. 2013-Oct-21 03:00:00.0000,      67.182431,  5.895116098840893E-01, -4.238197615252695E-01,  4.868832139284726E-02,  1.167719537111410E-02,  1.636548841211385E-02,  1.378696340031621E-04,
2456590.277500000, A.D. 2013-Oct-24 18:39:36.0000,      67.182461,  6.290714573397082E-01, -3.619769448403042E-01,  4.894174857059138E-02,  9.965795324455511E-03,  1.746905122507339E-02,  7.573835666515253E-07,
2456593.930000000, A.D. 2013-Oct-28 10:19:12.0000,      67.182498,  6.621849611218678E-01, -2.964249785342807E-01,  4.869365743514135E-02,  8.150297341790669E-03,  1.839473490548513E-02, -1.365161216835450E-04,
2456597.582500000, A.D. 2013-Nov-01 01:58:48.0000,      67.182542,  6.885046182000227E-01, -2.278319500529755E-01,  4.794598943159171E-02,  6.248784477391423E-03,  1.913276272556616E-02, -2.725650387434043E-04,
2456601.235000000, A.D. 2013-Nov-04 17:38:24.0000,      67.182593,  7.077507348016624E-01, -1.568984186337161E-01,  4.670574288970879E-02,  4.280277321171603E-03,  1.967514760257294E-02, -4.060083318634431E-04,
2456604.887500000, A.D. 2013-Nov-08 09:18:00.0000,      67.182649,  7.197145515729626E-01, -8.435070233462588E-02,  4.498493207808860E-02,  2.264568316933902E-03,  2.001578652941200E-02, -5.354826184763141E-04,
2456608.540000000, A.D. 2013-Nov-12 00:57:36.0000,      67.182709,  7.242607435564286E-01, -1.093384410194646E-02,  4.280049894881245E-02,  2.220452079874917E-04,  2.015054163634840E-02, -6.596552152914411E-04,
2456612.192500000, A.D. 2013-Nov-15 16:37:12.0000,      67.182774,  7.213292565688453E-01,  6.259569144414080E-02,  4.017417700213217E-02, -1.826495616343210E-03,  2.007730632593822E-02, -7.772372922986936E-04,
2456615.845000000, A.D. 2013-Nov-19 08:16:48.0000,      67.182844,  7.109364449428920E-01,  1.354775333288496E-01,  3.713230708219063E-02, -3.860044843243497E-03,  1.979605505646185E-02, -8.869970194895368E-04,
2456619.497500000, A.D. 2013-Nov-22 23:56:24.0000,      67.182919,  6.931754794314022E-01,  2.069550694329615E-01,  3.370560535530361E-02, -5.857583969283542E-03,  1.930887538997370E-02, -9.877725829191919E-04,
2456623.150000000, A.D. 2013-Nov-26 15:36:00.0000,      67.182999,  6.682159981931144E-01,  2.762831940082635E-01,  2.992888417828972E-02, -7.798295791001842E-03,  1.861998073932429E-02, -1.078484942243613E-03,
2456626.802500000, A.D. 2013-Nov-30 07:15:36.0000,      67.183084,  6.363029791288985E-01,  3.427360640436416E-01,  2.584072705979051E-02, -9.661779959043982E-03,  1.773570221173238E-02, -1.158150184400320E-03,
2456630.455000000, A.D. 2013-Dec-03 22:55:12.0000,      67.183173,  5.977548188157129E-01,  4.056147854709566E-01,  2.148311948750995E-02, -1.142827148754391E-02,  1.666445813209458E-02, -1.225891307332116E-03,
