Temp prima e dopo  65.034	  65.325	
      0.1974	      3.0332
      0.2063	      3.4774
      0.2154	      4.0118
      0.2247	      4.6872
      0.2346	      5.5110
      0.2445	      6.5106
      0.2549	      7.7663
      0.2654	      9.3936
      0.2764	     11.3798
      0.2875	     13.7927
      0.2986	     16.7052
      0.3097	     20.4139
      0.3209	     24.9247
      0.3318	     30.3622
      0.3426	     37.0031
      0.3532	     44.8732
      0.3633	     54.1967
      0.3731	     64.9146
      0.3824	     77.1535
      0.3912	     91.0786
      0.3997	    106.7183
      0.4077	    123.9179
      0.4152	    142.7756
      0.4224	    163.6133
      0.4292	    185.9564
      0.4358	    210.2286
      0.4420	    236.2882
      0.4479	    264.1673
      0.4536	    293.9345
      0.4591	    325.5889
      0.4644	    359.4741
      0.4695	    395.2312
      0.4744	    433.3830
      0.4791	    473.2508
      0.4838	    515.8476
      0.4882	    560.4284
      0.4926	    607.7318
      0.4969	    657.5183
      0.5010	    709.6653
      0.5051	    764.7426
      0.5091	    822.7169
      0.5130	    883.3207
      0.5169	    947.0702
      0.5207	   1014.1810
      0.5244	   1084.7829
      0.5280	   1158.3509
      0.5317	   1236.1268
      0.5352	   1317.3614
      0.5388	   1402.6956
      0.5423	   1492.2112
      0.5457	   1585.7670
      0.5492	   1683.8861
      0.5526	   1786.7400
      0.5560	   1894.7297
      0.5593	   2007.3922
      0.5627	   2125.9604
      0.5660	   2250.0456
      0.5693	   2379.6128
      0.5726	   2515.7332
      0.5759	   2657.5588
      0.5792	   2806.5542
      0.5824	   2962.5273
      0.5857	   3125.7706
      0.5890	   3296.5247
      0.5922	   3475.6516
      0.5955	   3662.8182
      0.5987	   3858.7593
      0.6020	   4063.2946
      0.6053	   4277.9635
      0.6085	   4502.1318
      0.6118	   4737.1026
      0.6151	   4982.6531
      0.6161	   5061.0723
      0.6171	   5139.3502
      0.6181	   5217.5284
      0.6191	   5296.0433
      0.6201	   5374.3812
      0.6210	   5452.8081
      0.6220	   5531.1513
      0.6229	   5609.5471
      0.6238	   5687.9717
      0.6247	   5766.0998
      0.6256	   5844.5807
      0.6265	   5923.0547
      0.6274	   6001.4068
      0.6283	   6079.9469
      0.6292	   6158.3555
      0.6300	   6236.8662
      0.6309	   6315.8273
      0.6317	   6394.2146
      0.6325	   6472.7917
      0.6334	   6551.2897
      0.6342	   6629.8424
      0.6350	   6708.4830
      0.6358	   6786.9429
      0.6366	   6865.5541
      0.6374	   6943.8909
      0.6381	   7022.5090
      0.6389	   7101.1947
      0.6397	   7179.6414
      0.6405	   7258.3853
      0.6412	   7336.9485
      0.6420	   7415.3601
      0.6427	   7494.0503
      0.6434	   7572.5912
      0.6442	   7651.1442
      0.6449	   7729.8432
      0.6456	   7808.5326
      0.6463	   7887.2454
      0.6470	   7965.8710
      0.6477	   8044.4762
      0.6484	   8123.1744
      0.6491	   8201.7717
      0.6498	   8280.9455
      0.6505	   8359.5339
      0.6512	   8438.2926
      0.6518	   8517.0731
      0.6525	   8595.8792
      0.6532	   8674.6463
      0.6538	   8753.3669
