Temp prima e dopo  25.029	  24.737	
      0.1994	      0.5734
      0.2087	      0.5773
      0.2182	      0.6398
      0.2281	      0.6785
      0.2385	      0.7683
      0.2493	      0.8465
      0.2606	      0.9539
      0.2722	      1.1222
      0.2847	      1.3364
      0.2975	      1.5801
      0.3108	      1.9680
      0.3245	      2.5054
      0.3388	      3.2475
      0.3533	      4.2540
      0.3685	      5.7391
      0.3837	      7.8605
      0.3991	     11.0056
      0.4143	     15.1621
      0.4290	     20.7732
      0.4432	     28.2526
      0.4567	     37.8203
      0.4692	     49.6053
      0.4807	     63.6562
      0.4915	     80.1820
      0.5013	     98.9171
      0.5104	    120.0332
      0.5188	    143.4435
      0.5266	    169.1229
      0.5338	    196.9591
      0.5406	    227.2494
      0.5470	    259.7985
      0.5531	    294.3988
      0.5588	    331.4331
      0.5642	    370.4454
      0.5694	    412.4523
      0.5743	    456.4620
      0.5791	    503.3174
      0.5836	    552.7227
      0.5880	    604.5791
      0.5923	    659.5959
      0.5964	    717.2297
      0.6004	    777.6935
      0.6043	    841.7246
      0.6081	    908.8530
      0.6118	    979.1604
      0.6154	   1052.9224
      0.6190	   1130.5992
      0.6225	   1211.8859
      0.6259	   1297.3671
      0.6293	   1387.1026
      0.6326	   1480.9215
      0.6359	   1579.0786
      0.6391	   1682.3699
      0.6424	   1790.3733
      0.6455	   1903.4046
      0.6487	   2022.0791
      0.6518	   2146.4086
      0.6548	   2276.4176
      0.6579	   2412.6180
      0.6609	   2554.7801
      0.6640	   2704.1798
      0.6670	   2860.3449
      0.6700	   3023.9370
      0.6730	   3195.0023
      0.6760	   3374.4541
      0.6789	   3561.9398
      0.6819	   3758.1991
      0.6849	   3963.1176
      0.6879	   4178.0818
      0.6909	   4402.5896
      0.6938	   4638.0501
      0.6968	   4884.1326
      0.6978	   4962.3398
      0.6987	   5040.8386
      0.6996	   5119.2644
      0.7005	   5197.6896
      0.7013	   5276.1384
      0.7022	   5354.7200
      0.7031	   5433.1628
      0.7039	   5511.7771
      0.7048	   5590.1611
      0.7056	   5668.7127
      0.7064	   5747.0127
      0.7072	   5825.5770
      0.7080	   5904.1792
      0.7088	   5982.5918
      0.7096	   6061.1609
      0.7104	   6139.7310
      0.7112	   6218.7906
      0.7119	   6297.4396
      0.7127	   6375.9419
      0.7134	   6454.6689
      0.7142	   6533.2306
      0.7149	   6611.8225
      0.7156	   6690.6079
      0.7164	   6769.1519
      0.7171	   6847.5416
      0.7178	   6926.3153
      0.7185	   7005.0747
      0.7192	   7083.8127
      0.7199	   7162.3231
      0.7206	   7241.0776
      0.7212	   7319.7945
      0.7219	   7398.2909
      0.7226	   7477.0863
      0.7233	   7555.5641
      0.7239	   7634.3168
      0.7246	   7713.1569
      0.7252	   7792.0286
      0.7258	   7870.8584
      0.7265	   7949.6261
      0.7271	   8028.2037
      0.7277	   8107.0191
      0.7284	   8185.9491
      0.7290	   8264.7204
      0.7296	   8343.6454
      0.7302	   8422.3285
      0.7308	   8501.2228
      0.7314	   8580.1005
      0.7320	   8658.8943
