Temp prima e dopo  30.177	  29.934	
     0.00451	     0.00989
     0.00483	     0.01034
     0.00515	     0.01212
     0.00576	     0.01065
     0.00607	     0.01333
     0.00636	     0.01073
     0.00699	     0.01800
     0.00760	     0.02118
     0.00789	     0.01631
     0.00853	     0.02604
     0.00914	     0.02597
     0.00975	     0.02706
     0.01064	     0.02792
     0.01126	     0.02862
     0.01220	     0.03036
     0.01282	     0.03216
     0.01375	     0.03552
     0.01499	     0.04023
     0.01591	     0.03994
     0.01712	     0.03833
     0.01805	     0.04443
     0.01965	     0.05082
     0.02089	     0.05307
     0.02243	     0.05310
     0.02396	     0.05669
     0.02553	     0.05706
     0.02733	     0.06426
     0.02922	     0.06738
     0.03103	     0.07235
     0.03318	     0.07517
     0.03564	     0.07831
     0.03811	     0.08780
     0.04058	     0.09261
     0.04368	     0.10443
     0.04643	     0.10597
     0.04982	     0.11437
     0.05319	     0.12211
     0.05685	     0.13185
     0.06061	     0.14224
     0.06491	     0.15076
     0.06921	     0.16719
     0.07411	     0.17699
     0.07903	     0.18808
     0.08456	     0.20290
     0.09008	     0.21753
     0.09650	     0.23507
     0.10300	     0.25340
     0.11006	     0.27775
     0.11742	     0.29787
     0.12566	     0.32279
     0.13391	     0.35010
     0.14310	     0.38770
     0.15281	     0.41857
     0.16318	     0.46887
     0.17439	     0.52309
     0.18589	     0.58461
     0.19852	     0.67000
     0.21155	     0.76340
     0.22545	     0.89557
     0.24029	     1.06902
     0.25571	     1.29833
     0.27181	     1.61799
     0.28812	     2.04532
     0.30484	     2.64321
     0.32146	     3.47182
     0.33767	     4.59771
     0.35333	     6.11641
     0.36769	     8.04911
     0.38115	    10.51059
     0.39328	    13.45459
     0.40450	    16.98870
     0.41468	    21.03229
     0.41677	    21.96841
     0.41873	    22.88798
     0.42061	    23.81216
     0.42321	    24.61169
     0.42505	    25.60525
     0.42675	    26.56132
     0.42841	    27.52230
     0.43011	    28.54061
     0.43168	    29.51888
     0.43322	    30.51154
     0.43472	    31.50548
     0.43623	    32.54295
     0.43764	    33.54155
     0.43903	    34.55355
     0.44039	    35.57199
     0.44176	    36.63872
     0.44306	    37.66475
     0.44433	    38.70009
     0.44561	    39.78025
     0.44682	    40.82308
     0.44801	    41.87547
     0.44917	    42.92688
     0.45035	    44.02492
     0.45146	    45.08368
     0.45255	    46.14483
     0.45363	    47.21715
     0.45472	    48.33207
     0.45575	    49.40132
     0.45676	    50.48124
     0.45779	    51.60379
     0.45876	    52.69202
     0.45971	    53.77612
     0.46065	    54.86168
     0.46161	    56.00251
     0.46253	    57.09589
     0.46342	    58.18604
     0.46429	    59.29074
     0.46519	    60.43382
     0.46605	    61.54115
     0.46689	    62.64520
     0.46775	    63.79896
     0.46855	    64.91448
     0.46935	    66.02260
     0.47014	    67.14021
     0.47095	    68.30102
     0.47171	    69.41429
     0.47247	    70.54125
     0.47322	    71.65855
