Temp prima e dopo  80.096	  80.407	
      0.1945	      6.4520
      0.2030	      7.3924
      0.2117	      8.5150
      0.2204	      9.9600
      0.2296	     11.5918
      0.2389	     13.4643
      0.2484	     15.7715
      0.2579	     18.4456
      0.2678	     21.8156
      0.2776	     25.7364
      0.2873	     30.3424
      0.2970	     35.8119
      0.3065	     42.2070
      0.3159	     49.5912
      0.3251	     58.1950
      0.3340	     67.9990
      0.3427	     79.1236
      0.3510	     91.5057
      0.3590	    105.4069
      0.3667	    120.6912
      0.3741	    137.5389
      0.3812	    155.9041
      0.3880	    175.7069
      0.3945	    197.3219
      0.4007	    220.4965
      0.4067	    245.2776
      0.4125	    271.8545
      0.4181	    300.1555
      0.4235	    330.2059
      0.4287	    362.2358
      0.4338	    396.4592
      0.4387	    432.4648
      0.4435	    470.7460
      0.4481	    510.7293
      0.4526	    553.4386
      0.4571	    598.1167
      0.4614	    645.5916
      0.4656	    695.3766
      0.4697	    747.4125
      0.4738	    802.5943
      0.4778	    860.5755
      0.4817	    920.9036
      0.4856	    984.9663
      0.4894	   1052.0778
      0.4931	   1122.4991
      0.4968	   1196.0944
      0.5005	   1273.8508
      0.5041	   1355.0313
      0.5077	   1440.3391
      0.5112	   1529.6717
      0.5147	   1623.2779
      0.5182	   1721.1091
      0.5217	   1824.1071
      0.5251	   1931.8575
      0.5286	   2044.6152
      0.5320	   2163.0200
      0.5354	   2287.0353
      0.5387	   2416.5313
      0.5421	   2552.3268
      0.5455	   2694.3117
      0.5488	   2843.2595
      0.5522	   2999.1051
      0.5555	   3162.1765
      0.5588	   3332.9813
      0.5622	   3511.9798
      0.5655	   3699.0112
      0.5689	   3894.8558
      0.5722	   4099.3372
      0.5756	   4313.8574
      0.5789	   4537.9645
      0.5823	   4772.6491
      0.5857	   5018.2698
      0.5867	   5096.5895
      0.5877	   5174.7261
      0.5888	   5253.1297
      0.5898	   5331.4938
      0.5908	   5409.8109
      0.5917	   5488.2444
      0.5927	   5566.4186
      0.5937	   5644.9252
      0.5946	   5723.3547
      0.5955	   5801.3770
      0.5965	   5879.9043
      0.5974	   5958.2289
      0.5983	   6036.6153
      0.5992	   6115.1473
      0.6001	   6193.5372
      0.6010	   6272.0029
      0.6018	   6350.8268
      0.6027	   6429.3168
      0.6036	   6507.8398
      0.6044	   6586.2892
      0.6053	   6664.8914
      0.6061	   6743.3934
      0.6069	   6821.9197
      0.6077	   6900.5297
      0.6085	   6978.7928
      0.6093	   7057.4783
      0.6101	   7136.0677
      0.6109	   7214.4649
      0.6117	   7293.1384
      0.6124	   7371.5053
      0.6132	   7450.1100
      0.6140	   7528.7873
      0.6147	   7607.3258
      0.6155	   7685.8388
      0.6162	   7764.5675
      0.6170	   7843.2079
      0.6177	   7921.8652
      0.6184	   8000.4480
      0.6192	   8079.1498
      0.6199	   8157.6681
      0.6206	   8236.3538
      0.6213	   8315.4192
      0.6220	   8393.9464
      0.6227	   8472.7940
      0.6234	   8551.4832
      0.6241	   8630.2631
      0.6247	   8709.0887
      0.6253	   8787.6427
